Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth City,Birth Country,Birth Year,Age,Sex,Organization Name,Organization City,Organization Country,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
1976,"""for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy""",688,0,Milton Friedman,"Brooklyn, NY",United States of America,1912.0,64.0,0.0,University of Chicago,"Chicago, IL",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1976,"""for the human understanding and subtle analysis of contemporary culture that are combined in his work""",652,0,Saul Bellow,Montreal,Canada,1915.0,61.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1976,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",409,0,Baruch S. Blumberg,"New York, NY",United States of America,1925.0,51.0,0.0,The Institute for Cancer Research,"Philadelphia, PA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1976,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases""",410,0,D. Carleton Gajdusek,"Yonkers, NY",United States of America,1923.0,53.0,0.0,National Institutes of Health,"Bethesda, MD",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1976,,535,0,Betty Williams,Belfast,Northern Ireland,1943.0,33.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1976,,536,0,Mairead Corrigan,Belfast,Northern Ireland,1944.0,32.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1976,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",105,0,Burton Richter,"Brooklyn, NY",United States of America,1931.0,45.0,0.0,Stanford Linear Accelerator Center,"Stanford, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1976,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind""",106,0,Samuel Chao Chung Ting,"Ann Arbor, MI",United States of America,1936.0,40.0,0.0,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1977,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",250,0,Ilya Prigogine,Moscow,Russia,1917.0,60.0,0.0,Université Libre de Bruxelles,Brussels,Belgium,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1977,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",689,0,Bertil Ohlin,Klippan,Sweden,1899.0,78.0,0.0,Stockholm School of Economics,Stockholm,Sweden,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1977,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",690,0,James E. Meade,Swanage,United Kingdom,1907.0,70.0,0.0,University of Cambridge,Cambridge,United Kingdom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1977,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars""",653,0,Vicente Aleixandre,Sevilla,Spain,1898.0,79.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1977,"""for their discoveries concerning the peptide hormone production of the brain""",411,0,Roger Guillemin,Dijon,France,1924.0,53.0,0.0,The Salk Institute,"San Diego, CA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1977,"""for their discoveries concerning the peptide hormone production of the brain""",412,0,Andrew V. Schally,Wilno (Vilnius),Poland (Lithuania),1926.0,51.0,0.0,Veterans Administration Hospital,"New Orleans, LA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1977,"""for the development of radioimmunoassays of peptide hormones""",413,0,Rosalyn Yalow,"New York, NY",United States of America,1921.0,56.0,1.0,Veterans Administration Hospital,"Bronx, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",107,0,Philip Warren Anderson,"Indianapolis, IN",United States of America,1923.0,54.0,0.0,Bell Telephone Laboratories,"Murray Hill, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",108,0,Sir Nevill Francis Mott,Leeds,United Kingdom,1905.0,72.0,0.0,University of Cambridge,Cambridge,United Kingdom,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1977,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems""",109,0,John Hasbrouck van Vleck,"Middletown, CT",United States of America,1899.0,78.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1978,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory""",251,0,Peter D. Mitchell,Mitcham,United Kingdom,1920.0,58.0,0.0,Glynn Research Laboratories,Bodmin,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1978,"""for his pioneering research into the decision-making process within economic organizations""",691,0,Herbert A. Simon,"Milwaukee, WI",United States of America,1916.0,62.0,0.0,Carnegie Mellon University,"Pittsburgh, PA",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1978,"""for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life""",654,0,Isaac Bashevis Singer,Leoncin,Russian Empire (Poland),1904.0,74.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",414,0,Werner Arber,Gränichen,Switzerland,1929.0,49.0,0.0,Biozentrum der Universität,Basel,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",415,0,Daniel Nathans,"Wilmington, DE",United States of America,1928.0,50.0,0.0,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1978,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",416,0,Hamilton O. Smith,"New York, NY",United States of America,1931.0,47.0,0.0,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1978,,538,0,Mohamed Anwar al-Sadat,Mit Abu al-Kawm,Egypt,1918.0,60.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1978,,539,0,Menachem Begin,Brest Litovsk,Russian Empire (Belarus),1913.0,65.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1978,"""for his basic inventions and discoveries in the area of low-temperature physics""",110,0,Pyotr Leonidovich Kapitsa,Kronshtadt,Russian Empire (Russia),1894.0,84.0,0.0,Academy of Sciences,Moscow,Union of Soviet Socialist Republics,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1978,"""for their discovery of cosmic microwave background radiation""",111,0,Arno Allan Penzias,Munich,Germany,1933.0,45.0,0.0,Bell Laboratories,"Holmdel, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1978,"""for their discovery of cosmic microwave background radiation""",112,0,Robert Woodrow Wilson,"Houston, TX",United States of America,1936.0,42.0,0.0,Bell Laboratories,"Holmdel, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",252,0,Herbert C. Brown,London,United Kingdom,1912.0,67.0,0.0,Purdue University,"West Lafayette, IN",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",253,0,Georg Wittig,Berlin,Germany,1897.0,82.0,0.0,University of Heidelberg,Heidelberg,Federal Republic of Germany,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",692,0,Theodore W. Schultz,"Arlington, SD",United States of America,1902.0,77.0,0.0,University of Chicago,"Chicago, IL",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",693,0,Sir Arthur Lewis,Castries,British West Indies (Saint Lucia),1915.0,64.0,0.0,Princeton University,"Princeton, NJ",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness""",655,0,Odysseus Elytis,Iráklion,Crete (Greece),1911.0,68.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979,"""for the development of computer assisted tomography""",417,0,Allan M. Cormack,Johannesburg,South Africa,1924.0,55.0,0.0,Tufts University,"Medford, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for the development of computer assisted tomography""",418,0,Godfrey N. Hounsfield,Newark,United Kingdom,1919.0,60.0,0.0,"Central Research Laboratories, EMI",London,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",113,0,Sheldon Lee Glashow,"New York, NY",United States of America,1932.0,47.0,0.0,"Harvard University, Lyman Laboratory","Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",114,0,Abdus Salam,Jhang Maghi&#257;na,India (Pakistan),1926.0,53.0,0.0,International Centre for Theoretical Physics,Trieste,Italy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",115,0,Steven Weinberg,"New York, NY",United States of America,1933.0,46.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1980,"""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA""",254,0,Paul Berg,"New York, NY",United States of America,1926.0,54.0,0.0,Stanford University,"Stanford, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980,"""for their contributions concerning the determination of base sequences in nucleic acids""",255,0,Walter Gilbert,"Boston, MA",United States of America,1932.0,48.0,0.0,"Harvard University, Biological Laboratories","Cambridge, MA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies""",694,0,Lawrence R. Klein,"Omaha, NE",United States of America,1920.0,60.0,0.0,University of Pennsylvania,"Philadelphia, PA",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts""",657,0,Czeslaw Milosz,&#346;eteniai,Russian Empire (Lithuania),1911.0,69.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",419,0,Baruj Benacerraf,Caracas,Venezuela,1920.0,60.0,0.0,Harvard Medical School,"Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",420,0,Jean Dausset,Toulouse,France,1916.0,64.0,0.0,"Université de Paris, Laboratoire Immuno-Hématologie",Paris,France,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",421,0,George D. Snell,"Bradford, MA",United States of America,1903.0,77.0,0.0,Jackson Laboratory,"Bar Harbor, ME",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1980,,541,0,Adolfo Pérez Esquivel,Buenos Aires,Argentina,1931.0,49.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",116,0,James Watson Cronin,"Chicago, IL",United States of America,1931.0,49.0,0.0,University of Chicago,"Chicago, IL",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",117,0,Val Logsdon Fitch,"Merriman, NE",United States of America,1923.0,57.0,0.0,Princeton University,"Princeton, NJ",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1981,"""for their theories, developed independently, concerning the course of chemical reactions""",257,0,Kenichi Fukui,Nara,Japan,1918.0,63.0,0.0,Kyoto University,Kyoto,Japan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1981,"""for their theories, developed independently, concerning the course of chemical reactions""",258,0,Roald Hoffmann,Zloczov,Poland (Ukraine),1937.0,44.0,0.0,Cornell University,"Ithaca, NY",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1981,"""for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices""",695,0,James Tobin,"Champaign, IL",United States of America,1918.0,63.0,0.0,Yale University,"New Haven, CT",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981,"""for writings marked by a broad outlook, a wealth of ideas and artistic power""",658,0,Elias Canetti,Ruse,Bulgaria,1905.0,76.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",422,0,Roger W. Sperry,"Hartford, CT",United States of America,1913.0,68.0,0.0,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1981,"""for their discoveries concerning information processing in the visual system""",423,0,David H. Hubel,"Windsor, ON",Canada,1926.0,55.0,0.0,Harvard Medical School,"Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1981,"""for their discoveries concerning information processing in the visual system""",424,0,Torsten N. Wiesel,Uppsala,Sweden,1924.0,57.0,0.0,Harvard Medical School,"Boston, MA",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1981,"""for their contribution to the development of laser spectroscopy""",118,0,Nicolaas Bloembergen,Dordrecht,Netherlands,1920.0,61.0,0.0,Harvard University,"Cambridge, MA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1981,"""for their contribution to the development of laser spectroscopy""",119,0,Arthur Leonard Schawlow,"Mount Verno, NY",United States of America,1921.0,60.0,0.0,Stanford University,"Stanford, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1981,"""for his contribution to the development of high-resolution electron spectroscopy""",120,0,Kai M. Siegbahn,Lund,Sweden,1918.0,63.0,0.0,Uppsala University,Uppsala,Sweden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1982,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes""",259,0,Aaron Klug,Zelvas,Lithuania,1926.0,56.0,0.0,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1982,"""for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation""",696,0,George J. Stigler,"Renton, WA",United States of America,1911.0,71.0,0.0,University of Chicago,"Chicago, IL",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1982,"""for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts""",659,0,Gabriel García Márquez,Aracataca,Colombia,1927.0,55.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",425,0,Sune K. Bergström,Stockholm,Sweden,1916.0,66.0,0.0,Karolinska Institutet,Stockholm,Sweden,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",426,0,Bengt I. Samuelsson,Halmstad,Sweden,1934.0,48.0,0.0,Karolinska Institutet,Stockholm,Sweden,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",427,0,John R. Vane,Tardebigg,United Kingdom,1927.0,55.0,0.0,The Wellcome Research Laboratories,Beckenham,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1982,,543,0,Alva Myrdal,Uppsala,Sweden,1902.0,80.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1982,,544,0,Alfonso García Robles,Zamora,Mexico,1911.0,71.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1982,"""for his theory for critical phenomena in connection with phase transitions""",121,0,Kenneth G. Wilson,"Waltham, MA",United States of America,1936.0,46.0,0.0,Cornell University,"Ithaca, NY",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1983,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",260,0,Henry Taube,Neudorf,Canada,1915.0,68.0,0.0,Stanford University,"Stanford, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1983,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",697,0,Gerard Debreu,Calais,France,1921.0,62.0,0.0,University of California,"Berkeley, CA",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1983,"""for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today""",660,0,William Golding,St. Columb Minor,United Kingdom,1911.0,72.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1983,"""for her discovery of mobile genetic elements""",428,0,Barbara McClintock,"Hartford, CT",United States of America,1902.0,81.0,1.0,Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1983,,545,0,Lech Walesa,Popowo,Poland,1943.0,40.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1983,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",122,0,Subramanyan Chandrasekhar,Lahore,India (Pakistan),1910.0,73.0,0.0,University of Chicago,"Chicago, IL",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1983,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",123,0,William Alfred Fowler,"Pittsburgh, PA",United States of America,1911.0,72.0,0.0,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1984,"""for his development of methodology for chemical synthesis on a solid matrix""",261,0,Robert Bruce Merrifield,"Fort Worth, TX",United States of America,1921.0,63.0,0.0,Rockefeller University,"New York, NY",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1984,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis""",698,0,Richard Stone,London,United Kingdom,1913.0,71.0,0.0,University of Cambridge,Cambridge,United Kingdom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1984,"""for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man""",661,0,Jaroslav Seifert,Prague,Austria-Hungary (Czech Republic),1901.0,83.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",429,0,Niels K. Jerne,London,United Kingdom,1911.0,73.0,0.0,Basel Institute for Immunology,Basel,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",430,0,Georges J.F. Köhler,Munich,Germany,1946.0,38.0,0.0,Basel Institute for Immunology,Basel,Switzerland,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",431,0,César Milstein,Bahia Blanca,Argentina,1927.0,57.0,0.0,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1984,,546,0,Desmond Mpilo Tutu,Klerksdorp,South Africa,1931.0,53.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",124,0,Carlo Rubbia,Gorizia,Italy,1934.0,50.0,0.0,CERN,Geneva,Switzerland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",125,0,Simon van der Meer,the Hague,Netherlands,1925.0,59.0,0.0,CERN,Geneva,Switzerland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",262,0,Herbert A. Hauptman,"New York, NY",United States of America,1917.0,68.0,0.0,The Medical Foundation of Buffalo,"Buffalo, NY",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",263,0,Jerome Karle,"New York, NY",United States of America,1918.0,67.0,0.0,US Naval Research Laboratory,"Washington, DC",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1985,"""for his pioneering analyses of saving and of financial markets""",699,0,Franco Modigliani,Rome,Italy,1918.0,67.0,0.0,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1985,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition""",662,0,Claude Simon,Tananarive (Antananarivo),Madagascar,1913.0,72.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1985,"""for their discoveries concerning the regulation of cholesterol metabolism""",432,0,Michael S. Brown,"New York, NY",United States of America,1941.0,44.0,0.0,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1985,"""for their discoveries concerning the regulation of cholesterol metabolism""",433,0,Joseph L. Goldstein,"Sumter, SC",United States of America,1940.0,45.0,0.0,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1985,"""for the discovery of the quantized Hall effect""",126,0,Klaus von Klitzing,Schroda,German-occupied Poland (Poland),1943.0,42.0,0.0,Max-Planck-Institut für Festkörperforschung,Stuttgart,Federal Republic of Germany,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1986,"""for their contributions concerning the dynamics of chemical elementary processes""",264,0,Dudley R. Herschbach,"San José, CA",United States of America,1932.0,54.0,0.0,Harvard University,"Cambridge, MA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1986,"""for their contributions concerning the dynamics of chemical elementary processes""",265,0,Yuan T. Lee,Hsinchu,Taiwan,1936.0,50.0,0.0,University of California,"Berkeley, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1986,"""for their contributions concerning the dynamics of chemical elementary processes""",266,0,John C. Polanyi,Berlin,Germany,1929.0,57.0,0.0,University of Toronto,Toronto,Canada,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1986,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",700,0,James M. Buchanan Jr.,"Murfreesboro, TN",United States of America,1919.0,67.0,0.0,Center for Study of Public Choice,"Fairfax, VA",United States of America,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1986,"""who in a wide cultural perspective and with poetic overtones fashions the drama of existence""",663,0,Wole Soyinka,Abeokuta,Nigeria,1934.0,52.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1986,"""for their discoveries of growth factors""",434,0,Stanley Cohen,"Brooklyn, NY",United States of America,1922.0,64.0,0.0,Vanderbilt University School of Medicine,"Nashville, TN",United States of America,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1986,"""for their discoveries of growth factors""",435,0,Rita Levi-Montalcini,Turin,Italy,1909.0,77.0,1.0,Institute of Cell Biology of the C.N.R.,Rome,Italy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1986,,548,0,Elie Wiesel,Sighet,Romania,1928.0,58.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1986,"""for his fundamental work in electron optics, and for the design of the first electron microscope""",127,0,Ernst Ruska,Heidelberg,Germany,1906.0,80.0,0.0,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Federal Republic of Germany,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1986,"""for their design of the scanning tunneling microscope""",128,0,Gerd Binnig,Frankfurt-on-the-Main,West Germany (Germany),1947.0,39.0,0.0,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1986,"""for their design of the scanning tunneling microscope""",129,0,Heinrich Rohrer,Buchs,Switzerland,1933.0,53.0,0.0,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",267,0,Donald J. Cram,"Chester, VT",United States of America,1919.0,68.0,0.0,University of California,"Los Angeles, CA",United States of America,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",268,0,Jean-Marie Lehn,Rosheim,France,1939.0,48.0,0.0,Université Louis Pasteur,Strasbourg,France,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
